Institution: ID,Country,Region 1,Region 2,Continent,City,Name,Institution type,Official Language,Language requirement 1,Language cerf score 1,Language requirement 2,Language cerf score 2,Language requirement 3,Language cerf score 3,Minimum GPA/4
3083,Colombia,South America,Latin America and the Caribbean,South America,Bogotá D.C,Queo S.A.S,Non Partner Company,Spanish,,,,,,,
762,Netherlands,Western Europe,,Europe,Nijmegen,Radboud Universiteit Nijmegen,Partner University,Dutch,English,B2,,,,,"2,6"
2653,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Radio Televisión Nacional de Colombia,Partner Company,Spanish,,,,,,,
1322,Iceland,Northern Europe,,Europe,Reykjavik,Rannis,Research Center,Icelandic,,,,,,,
95,Brazil,South America,Latin America and the Caribbean,South America,Rio de Janeiro,Real Gabinete Portugues de Leitura,Partner University,Portuguese,,,,,,,"2,6"
1455,Spain,Southern Europe,,Europe,,Real Jardín Botánico de Madrid,Research Center,Spanish,,,,,,,
2069,United Kingdom,Northern Europe,,Europe,London,Regent's University London,partner university,English,,,,,,,"2,6"
2858,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Región Central - RAPE,Government,Spanish,,,,,,,
2072,Colombia,South America,Latin America and the Caribbean,South America,Bogotá D.C.,Renata,Non Partner Company,Spanish,,,,,,,
1765,Canada,Northern America,,North America,Waterloo,Renison University College,partner university,"French, English",,,,,,,"2,6"
1630,China,Eastern Asia,,Asia,Beijing,Renmin University of China,partner university,Standard Chinese,,,,,,,"2,6"
725,United States,Northern America,,North America,Troy,Rensselaer Polytechnic Institute,"GE3, partner university",English,,,,,,,"2,6"
712,Germany,Western Europe,,Europe,Aachen,Rheinisch-Westfälische Technische Hochschule Aachen,"GE3, Partner University",German,English,B2,,,,,"2,6"
338,Germany,Western Europe,,Europe,Bonn,Rheinische Friedrich-Wilhelms-Universität Bonn,partner university,German,,,,,,,"2,6"
2745,Kenya,Eastern Africa,Sub-Saharan Africa,Africa,,Rift Valley Institute,NGO,"Swahili, English",,,,,,,
2317,Netherlands,Western Europe,,Europe,The Hague,Rijksoverheid,Government,Dutch,,,,,,,
703,Netherlands,Western Europe,,Europe,Groningen,Rijksuniversiteit Groningen,Partner University,Dutch,English,B2,,,,,"2,6"
388,Japan,Eastern Asia,,Asia,Beppu,Ritsumeikan Asia Pacific University,Partner University,Japanese,,,,,,,"2,6"
389,Japan,Eastern Asia,,Asia,Kyoto,Ritsumeikan University,Partner University,Japanese,,,,,,,"2,6"
1214,Australia,Australia and New Zealand,,Oceania,Melbourne,RMIT University,partner university,English,,,,,,,"2,6"
1631,United States,Northern America,,North America,Rochester,Rochester Institute of Technology,partner university,English,,,,,,,"2,6"
2499,United States,Northern America,,North America,Colorado Springs,Rollins College,partner university,English,,,,,,,"2,6"
1775,Italy,Southern Europe,,Europe,Roma,Rome Business School,partner university,Italian,,,,,,,"2,6"
726,United States,Northern America,,North America,Terre Haute,Rose-Hulman Institute of Technology,"GE3, partner university",English,,,,,,,"2,6"
235,Denmark,Northern Europe,,Europe,Roskilde,Roskilde Universitet,Partner University,Danish,English,B2,Danish,B2,,,"2,6"
1207,Ireland,Northern Europe,,Europe,Dublin,Royal College of Surgeons in Ireland,partner university,"Irish, English",,,,,,,"2,6"
1219,United Kingdom,Northern Europe,,Europe,London,"Royal Holloway, University of London",partner university,English,,,,,,,"2,6"
2844,United States,Northern America,,North America,Durham NC,RTI International,Non Partner Company,English,,,,,,,
1004,Germany,Western Europe,,Europe,Bochum,Ruhr-Universität Bochum,partner university,German,,,,,,,"2,6"
986,Germany,Western Europe,,Europe,Heidelberg,Ruprecht-Karls-Universität Heidelberg,partner university,German,,,,,,,"2,6"
2082,Russian Federation,Eastern Europe,,Europe,Moscow,Russian State Social University,partner university,Russian,,,,,,,"2,6"
973,United States,Northern America,,North America,New Brunswick,"Rutgers, The State University of New Jersey",Partner University,English,,,,,,,"2,6"
1281,Turkey,Western Asia,,Asia,Istanbul,Sabanci Üniversitesi,partner university,Turkish,,,,,,,"2,6"
1095,United States,Northern America,,North America,St. Louis,Saint Louis University,partner university,English,,,,,,,"2,6"
445,Russian Federation,Eastern Europe,,Europe,Saint-Petersburg,Saint-Petersburg State University,Partner University,Russian,,,,,,,"2,6"
1632,Japan,Eastern Asia,,Asia,Saitama,Saitama University,partner university,Japanese,,,,,,,"2,6"
1633,Russian Federation,Eastern Europe,,Europe,Samara,Samara State Aerospace University,partner university,Russian,,,,,,,"2,6"
972,United States,Northern America,,North America,San Diego,San Diego State University,partner university,English,,,,,,,"2,6"
1294,United States,Northern America,,North America,San Francisco,San Francisco State University,Non Partner University - Potential,English,,,,,,,"2,6"
586,United States,Northern America,,North America,San José,San José State University,partner university,English,,,,,,,"2,6"
2607,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Sanfi Aventis de Colombia S.A,Partner Company,Spanish,,,,,,,
728,United States,Northern America,,North America,Santa Clara,Santa Clara University,"GE3, partner university",English,,,,,,,"2,6"
2323,Colombia,South America,Latin America and the Caribbean,South America,Bogota,Santa Francisca Romana,High school,Spanish,,,,,,,
183,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Santa Reyes,Partner Company,Spanish,,,,,,,
184,Colombia,South America,Latin America and the Caribbean,South America,Walldorf ,SAP,Partner Company,Spanish,,,,,,,
587,United States,Northern America,,North America,Bronxville,Sarah Lawrence College,partner university,English,,,,,,,"2,6"
1243,United States,Northern America,,North America,Atlanta,Savannah College of Art and Design,partner university,English,,,,,,,"2,6"
588,United States,Northern America,,North America,Chicago,School of the Art Institute of Chicago,partner university,English,,,,,,,"2,6"
1484,Switzerland,Western Europe,,Europe,,Schweizerishe Eidgenossenchaft,Government,"German, French, Italian, Romansh",,,,,,,
265,France,Western Europe,,Europe,Lille,Sciences Po Lille,Partner University,French,English,B2,French,B2,,,"2,6"
2177,Morocco,Northern Africa,,Africa,Rabat,Sciences-Po Rabat,partner university,"Arabic, Modern Standard Arabic, Standard Moroccan Amazigh",,,,,,,"2,6"
2728,Romania,Eastern Europe,,Europe,Bucuresti,Scoala Nationala de Studii Politice si Administrative din Bucuresti,partner university,Romanian,,,,,,,"2,6"
2831,Italy,Southern Europe,,Europe,Taranto,Scuola di Alta Formazione e Studi Specializzati per Professionisti,Non Partner University - Potential,Italian,,,,,,,"2,6"
373,Italy,Southern Europe,,Europe,Trieste,Scuola Internazionale Superiore di Studi Avanzati (SISSA),Partner University,Italian,,,,,,,"2,6"
1075,Italy,Southern Europe,,Europe,Pisa,Scuola Normale Superiore di Pisa,partner university,Italian,,,,,,,"2,6"
1230,Italy,Southern Europe,,Europe,Pisa,Scuola Superiore Sant' Anna,partner university,Italian,,,,,,,"2,6"
1523,Italy,Southern Europe,,Europe,Milano,SDA Bocconi School of Management,Partner University,Italian,,,,,,,"2,6"
2840,Colombia,South America,Latin America and the Caribbean,South America,Medellín,Secretaría de Movilidad de Medellín,Government,Spanish,,,,,,,
2683,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Secretaría Distrital de la Mujer - Alcaldía Mayor de Bogotá,"Government, Partner Company",Spanish,,,,,,,
589,United States,Northern America,,North America,Washington,Secretaria General de la Organización de Estados Americanos (OEA),NGO,English,,,,,,,
1634,"Korea, Republic of",Eastern Asia,,Asia,Seoul,Sejong University,partner university,Korean,,,,,,,"2,6"
2043,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Selina,Non Partner Company,Spanish,,,,,,,
2289,Brazil,South America,Latin America and the Caribbean,South America,Belo Horizonte,Senac Serviço Nacional de Aprendizagem Comercial,partner university,Portuguese,,,,,,,"2,6"
2595,Canada,Northern America,,North America,Toronto,Seneca College,partner university,"French, English",,,,,,,"2,6"
395,"Korea, Republic of",Eastern Asia,,Asia,Seoul,Seoul National University,Partner University,Korean,English,B1,,,,,3
2945,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Servicio Geológico Colombiano,Non Partner Company,Spanish,,,,,,,
185,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Servicio Nacional de Aprendizaje-SENA,Government,Spanish,,,,,,,
2984,United States,Northern America,,North America,South Orange ,Seton Hall University,Non Partner University - Potential,English,,,,,,,"2,6"
1635,China,Eastern Asia,,Asia,Xi'an,Shaanxi Normal University,partner university,Standard Chinese,,,,,,,"2,6"
1636,Iran,Southern Asia,,Asia,Tehran,Shahid Beheshti University,partner university,Persian,,,,,,,"2,6"
2287,China,Eastern Asia,,Asia,Jinan,Shandong Normal University,partner university,Standard Chinese,,,,,,,"2,6"
1141,China,Eastern Asia,,Asia,Jinan,Shandong University,partner university,Standard Chinese,,,,,,,"2,6"
810,China,Eastern Asia,,Asia,Jinan,Shandong University of Finance,partner university,Standard Chinese,,,,,,,"2,6"
809,China,Eastern Asia,,Asia,Zibo,Shandong University of Technology,partner university,Standard Chinese,,,,,,,"2,6"
2110,China,Eastern Asia,,Asia,Jinan,Shandong Yincai University,partner university,Standard Chinese,,,,,,,"2,6"
1952,China,Eastern Asia,,Asia,Shanghai,Shanghai Business School,Non Partner University - Non potential,Standard Chinese,,,,,,,"2,6"
808,China,Eastern Asia,,Asia,Shanghai,Shanghai Institute of Technology,partner university,Standard Chinese,,,,,,,"2,6"
807,China,Eastern Asia,,Asia,Shanghai,Shanghai International Studies University,partner university,Standard Chinese,,,,,,,"2,6"
806,China,Eastern Asia,,Asia,Shanghai,Shanghai Jia Tong University,partner university,Standard Chinese,,,,,,,"2,6"
805,China,Eastern Asia,,Asia,Shanghai,Shanghai Jiao Tong University,partner university,Standard Chinese,,,,,,,"2,6"
804,China,Eastern Asia,,Asia,Shanghai,Shanghai Maritime University,partner university,Standard Chinese,,,,,,,"2,6"
803,China,Eastern Asia,,Asia,Shanghai,Shanghai Ocean University,partner university,Standard Chinese,,,,,,,"2,6"
802,China,Eastern Asia,,Asia,Shanghai,Shanghai University,partner university,Standard Chinese,,,,,,,"2,6"
801,China,Eastern Asia,,Asia,Shanghai,Shanghai University of Engineering Science,partner university,Standard Chinese,,,,,,,"2,6"
800,China,Eastern Asia,,Asia,Shanghai,Shanghai University of Finance and Economics,partner university,Standard Chinese,,,,,,,"2,6"
799,China,Eastern Asia,,Asia,Shanghai,Shanghai University of International Business and Economics,partner university,Standard Chinese,,,,,,,"2,6"
2049,India,Southern Asia,,Asia,Greater Noida,Sharda University,partner university,"Hindi, English",,,,,,,"2,6"
1637,Iran,Southern Asia,,Asia,Tehran,Sharif University of Technology,partner university,Persian,,,,,,,"2,6"
1638,United Kingdom,Northern Europe,,Europe,Sheffield,Sheffield Hallam University,partner university,English,,,,,,,"2,6"
1639,Japan,Eastern Asia,,Asia,Matsue,Shimane University,partner university,Japanese,,,,,,,"2,6"
1140,Japan,Eastern Asia,,Asia,Nagano,Shinshu University,partner university,Japanese,,,,,,,"2,6"
1640,Iran,Southern Asia,,Asia,Shiraz,Shiraz University,partner university,Persian,,,,,,,"2,6"
1641,Japan,Eastern Asia,,Asia,Shizuoka,Shizuoka University,partner university,Japanese,,,,,,,"2,6"
1642,Japan,Eastern Asia,,Asia,Tokyo,Showa University,partner university,Japanese,,,,,,,"2,6"
1643,Russian Federation,Eastern Europe,,Europe,Krasnoyarsk,Siberian Federal University,partner university,Russian,,,,,,,"2,6"
1644,China,Eastern Asia,,Asia,Chengdu,Sichuan University,partner university,Standard Chinese,,,,,,,"2,6"
2645,Germany,Western Europe,,Europe,Munich,Siemens Stiftung,Partner Company,German,,,,,,,
1139,Canada,Northern America,,North America,Burnaby,Simon Fraser University,partner university,"French, English",,,,,,,"2,6"
1279,United States,Northern America,,North America,Puerto Rico,Sistema Universitario Ana G. Méndez,partner university,English,,,,,,,"2,6"
2370,United States,Northern America,,North America,Saratoga Springs,Skidmore College,partner university,English,,,,,,,"2,6"
656,Canada,Northern America,,North America,Kingston,Smith - School of Business,Partner University,"French, English",English,B2,,,,,"2,6"
2372,United States,Northern America,,North America,Northampton,Smith College,partner university,English,,,,,,,"2,6"
1196,United Kingdom,Northern Europe,,Europe,London,"SOAS, University of London",partner university,English,,,,,,,"2,6"
1645,"Korea, Republic of",Eastern Asia,,Asia,Seoul,Sogang University,partner university,Korean,,,,,,,"2,6"
1646,Egypt,Northern Africa,,Africa,Sohag,Sohag University,partner university,Modern Standard Arabic,,,,,,,"2,6"
2420,Japan,Eastern Asia,,Asia,Hachioji,Soka University,Partner University,Japanese,,,,,,,"2,6"
761,"Korea, Republic of",Eastern Asia,,Asia,Daejeon,Solbridge Business School,partner university,Korean,,,,,,,"2,6"
1647,China,Eastern Asia,,Asia,Suzhou,"Soochow University, Suzhou",partner university,Standard Chinese,,,,,,,"2,6"
390,Japan,Eastern Asia,,Asia,Tokyo,Sophia University,Partner University,Japanese,English,B1,,,,,"2,6"
307,France,Western Europe,,Europe,Paris,Sorbonne Université,partner university,French,,,,,,,"2,6"
1648,China,Eastern Asia,,Asia,Guangzhou,South China University of Technology,partner university,Standard Chinese,,,,,,,"2,6"
1649,Egypt,Northern Africa,,Africa,Qena,South Valley University,partner university,Modern Standard Arabic,,,,,,,"2,6"
1074,United States,Northern America,,North America,Cape Girardeau,Southeast Missouri State University,partner university,English,,,,,,,"2,6"
1650,China,Eastern Asia,,Asia,Nanjing,Southeast University,partner university,Standard Chinese,,,,,,,"2,6"
1454,United States,Northern America,,North America,Los Angeles,Southern California Institute of Architecture,Partner University,English,,,,,,,"2,6"
1651,Australia,Australia and New Zealand,,Oceania,Lismore,Southern Cross University,partner university,English,,,,,,,"2,6"
1652,Russian Federation,Eastern Europe,,Europe,Rostov-on-Don,Southern Federal University,partner university,Russian,,,,,,,"2,6"
971,United States,Northern America,,North America,Carbondale,Southern Illinois University Carbondale,partner university,English,,,,,,,"2,6"
1503,United States,Northern America,,North America,Cedar City,Southern Utah University,partner university,English,,,,,,,"2,6"
1653,China,Eastern Asia,,Asia,Chengdu,Southwest Jiaotong University,partner university,Standard Chinese,,,,,,,"2,6"
2146,Germany,Western Europe,,Europe,Berlin,SRH Hochschule der Populären Künste,partner university,German,,,,,,,"2,6"
1965,Germany,Western Europe,,Europe,Heidelberg,SRH Hochschule Heidelberg,partner university,German,,,,,,,"2,6"
